question_id,document_id,reasoning_type,question,return_column,value_column,expected_answer,expected_block_id,expected_table,expected_row,expected_column,expected_is_bold,expected_entity_physical_cell_count,solver_answer,solver_block_id,solver_table,solver_row,solver_column,solver_is_bold,solver_entity_physical_cell_count,solver_value_text,solver_parsed_value,solver_logical_row_index,num_logical_rows,is_correct
B-train-00624-q05,B-train-00624,argmax,"Trong bảng 1 ở trang 1, Phòng ban nào có Hiện có lớn nhất?",Phòng ban,Hiện có,Kế toán,p01_b00022,1,4,0,False,2,Kế toán,p01_b00022,1,4,0,False,2,44,44.0,1,9,True
B-train-00624-q08,B-train-00624,argmin,"Trong bảng 1 ở trang 1, Phòng ban nào có Hiện có nhỏ nhất?",Phòng ban,Hiện có,Kế toán,p01_b00078,1,10,0,False,2,Kế toán,p01_b00078,1,10,0,False,2,10,10.0,7,9,True
B-train-00625-q07,B-train-00625,argmax,"Trong bảng 1 ở trang 2, Khu vực nào có Kỳ này lớn nhất?",Khu vực,Kỳ này,Khu vực ven biển,p02_b00035,1,5,0,False,2,Khu vực ven biển,p02_b00035,1,5,0,False,2,9.731,9731.0,2,11,True
B-train-00625-q09,B-train-00625,argmin,"Trong bảng 2 ở trang 1, Khu vực nào có Thực hiện nhỏ nhất?",Khu vực,Thực hiện,Đồng bằng sông Cửu Long,p01_b00176,2,7,0,False,3,Đồng bằng sông Cửu Long,p01_b00176,2,7,0,False,3,1.020,1020.0,4,13,True
B-train-00625-q10,B-train-00625,argmax,"Trong bảng 2 ở trang 1, Khu vực nào có Kế hoạch năm lớn nhất?",Khu vực,Kế hoạch năm,Tây Nguyên,p01_b00166,2,6,0,False,2,Tây Nguyên,p01_b00166,2,6,0,False,2,9.359,9359.0,3,13,True
B-train-00626-q01,B-train-00626,argmin,"Trong bảng 2 ở trang 1, Địa bàn nào có Kế hoạch năm nhỏ nhất?",Địa bàn,Kế hoạch năm,Đồng Nai,p01_b00191,2,7,0,False,1,Đồng Nai,p01_b00191,2,7,0,False,1,62,62.0,4,10,True
B-train-00626-q05,B-train-00626,argmax,"Trong bảng 1 ở trang 2, Nhóm chế độ nào có Kế hoạch năm lớn nhất?",Nhóm chế độ,Kế hoạch năm,Hưu trí,p02_b00014,1,3,0,False,3,Hưu trí,p02_b00014,1,3,0,False,3,9.789,9789.0,0,12,True
B-train-00626-q09,B-train-00626,argmax,"Trong bảng 2 ở trang 1, Địa bàn nào có Kế hoạch năm lớn nhất?",Địa bàn,Kế hoạch năm,Hà Nội,p01_b00213,2,10,0,False,2,Hà Nội,p01_b00213,2,10,0,False,2,9.709,9709.0,7,10,True
B-train-00627-q05,B-train-00627,argmin,"Trong bảng 1 ở trang 1, Khoa nào có Chuyển tuyến nhỏ nhất?",Khoa,Chuyển tuyến,Sản,p01_b00042,1,6,0,False,1,Sản,p01_b00042,1,6,0,False,1,0,0.0,3,12,True
B-train-00627-q06,B-train-00627,argmin,"Trong bảng 1 ở trang 1, Khoa nào có Kỳ này nhỏ nhất?",Khoa,Kỳ này,Mắt,p01_b00105,1,13,0,False,1,Mắt,p01_b00105,1,13,0,False,1,1.415,1415.0,10,12,True
B-train-00628-q04,B-train-00628,argmax,"Trong bảng 1 ở trang 1, Trạm nào có Kỳ trước lớn nhất?",Trạm,Kỳ trước,Trạm 110kV Bắc,p01_b00012,1,3,0,False,3,Trạm 110kV Bắc,p01_b00012,1,3,0,False,3,9.742,9742.0,0,15,True
B-train-00628-q07,B-train-00628,argmin,"Trong bảng 1 ở trang 2, Trạm nào có Kỳ trước nhỏ nhất?",Trạm,Kỳ trước,Trạm Tây Đô,p02_b00083,1,11,0,False,3,Trạm Tây Đô,p02_b00083,1,11,0,False,3,507,507.0,8,16,True
B-train-00628-q09,B-train-00628,argmin,"Trong bảng 1 ở trang 1, Trạm nào có Kỳ này nhỏ nhất?",Trạm,Kỳ này,Trạm Nam Sông,p01_b00073,1,10,0,False,3,Trạm Nam Sông,p01_b00073,1,10,0,False,3,406,406.0,7,15,True
B-train-00628-q10,B-train-00628,argmax,"Trong bảng 1 ở trang 2, Trạm nào có Kỳ này lớn nhất?",Trạm,Kỳ này,Trạm 110kV Bắc,p02_b00145,1,18,0,False,4,Trạm 110kV Bắc,p02_b00145,1,18,0,False,4,9.898,9898.0,15,16,True
B-train-00629-q01,B-train-00629,argmax,"Trong bảng 1 ở trang 2, Tuyến nào có Kỳ này lớn nhất?",Tuyến,Kỳ này,Nha Trang – Đà Lạt,p02_b00014,1,3,0,True,3,Nha Trang – Đà Lạt,p02_b00014,1,3,0,True,3,9.898,9898.0,0,16,True
B-train-00629-q02,B-train-00629,argmax,"Trong bảng 1 ở trang 2, Tuyến nào có Kế hoạch năm lớn nhất?",Tuyến,Kế hoạch năm,TP.HCM – Cần Thơ,p02_b00047,1,6,0,False,4,TP.HCM – Cần Thơ,p02_b00047,1,6,0,False,4,9.692,9692.0,3,16,True
B-train-00629-q06,B-train-00629,argmin,"Trong bảng 1 ở trang 2, Tuyến nào có Hành khách nhỏ nhất?",Tuyến,Hành khách,Đà Nẵng – Huế,p02_b00080,1,9,0,False,4,Đà Nẵng – Huế,p02_b00080,1,9,0,False,4,252,252.0,6,16,True
B-train-00629-q09,B-train-00629,argmin,"Trong bảng 1 ở trang 1, Tuyến nào có Đúng giờ nhỏ nhất?",Tuyến,Đúng giờ,Đà Nẵng – Huế,p01_b00025,1,4,0,False,4,Đà Nẵng – Huế,p01_b00025,1,4,0,False,4,"82,5%",82.5,1,15,True
B-train-00630-q03,B-train-00630,argmax,"Trong bảng 2 ở trang 1, Nhóm chế độ nào có Lũy kế lớn nhất?",Nhóm chế độ,Lũy kế,Miền Nam,p01_b00216,2,8,0,False,1,Miền Nam,p01_b00216,2,8,0,False,1,9.555,9555.0,5,12,True
B-train-00630-q07,B-train-00630,argmin,"Trong bảng 2 ở trang 1, Nhóm chế độ nào có Chi trả nhỏ nhất?",Nhóm chế độ,Chi trả,Hưu trí,p01_b00257,2,13,0,False,1,Hưu trí,p01_b00257,2,13,0,False,1,1.488,1488.0,10,12,True
B-train-00631-q02,B-train-00631,argmax,"Trong bảng 2 ở trang 1, Đơn vị nào có Đạt lớn nhất?",Đơn vị,Đạt,THPT Nguyễn Trãi,p01_b00186,2,13,0,False,2,THPT Nguyễn Trãi,p01_b00186,2,13,0,False,2,43,43.0,10,11,True
B-train-00631-q03,B-train-00631,argmin,"Trong bảng 2 ở trang 1, Đơn vị nào có Đạt nhỏ nhất?",Đơn vị,Đạt,Miền Nam,p01_b00135,2,7,0,False,1,Miền Nam,p01_b00135,2,7,0,False,1,22,22.0,4,11,True
B-train-00631-q07,B-train-00631,argmax,"Trong bảng 1 ở trang 1, Điểm bán nào có Số đơn lớn nhất?",Điểm bán,Số đơn,Điểm bán phía Nam,p01_b00086,1,12,0,True,2,Điểm bán phía Nam,p01_b00086,1,12,0,True,2,2395,2395.0,9,10,True
B-train-00632-q04,B-train-00632,argmax,"Trong bảng 1 ở trang 1, Trạm nào có Tổn thất lớn nhất?",Trạm,Tổn thất,Trạm 220kV Trung,p01_b00073,1,9,0,False,1,Trạm 220kV Trung,p01_b00073,1,9,0,False,1,"8,0%",8.0,6,12,True
B-train-00632-q07,B-train-00632,argmin,"Trong bảng 2 ở trang 1, Điểm quan trắc nào có Tỷ trọng (%) nhỏ nhất?",Điểm quan trắc,Tỷ trọng (%),Sông Hương,p01_b00216,2,9,0,False,2,Sông Hương,p01_b00216,2,9,0,False,2,"5,2%",5.2,6,9,True
B-train-00632-q08,B-train-00632,argmax,"Trong bảng 2 ở trang 1, Điểm quan trắc nào có Kế hoạch năm lớn nhất?",Điểm quan trắc,Kế hoạch năm,Sông Hồng,p01_b00152,2,3,0,True,2,Sông Hồng,p01_b00152,2,3,0,True,2,9.590,9590.0,0,9,True
B-train-00632-q10,B-train-00632,argmin,"Trong bảng 2 ở trang 1, Điểm quan trắc nào có pH nhỏ nhất?",Điểm quan trắc,pH,Cửa biển Đà Nẵng,p01_b00195,2,7,0,False,1,Sông Hồng,p01_b00152,2,3,0,True,1,"6,27",6.27,0,9,False
B-train-00633-q06,B-train-00633,argmin,"Trong bảng 2 ở trang 1, Khoa nào có Nhập viện nhỏ nhất?",Khoa,Nhập viện,Mắt,p01_b00195,2,7,0,False,2,Mắt,p01_b00195,2,7,0,False,2,7,7.0,4,14,True
B-train-00633-q07,B-train-00633,argmax,"Trong bảng 2 ở trang 1, Khoa nào có Chuyển tuyến lớn nhất?",Khoa,Chuyển tuyến,Nhi,p01_b00226,2,11,0,False,2,Nhi,p01_b00226,2,11,0,False,2,11,11.0,8,14,True
B-train-00633-q08,B-train-00633,argmin,"Trong bảng 1 ở trang 1, Địa bàn nào có Kế hoạch năm nhỏ nhất?",Địa bàn,Kế hoạch năm,Cần Thơ,p01_b00066,1,8,0,False,2,Cần Thơ,p01_b00066,1,8,0,False,2,570,570.0,5,13,True
B-train-00634-q04,B-train-00634,argmin,"Trong bảng 1 ở trang 2, Tuyến nào có Hành khách nhỏ nhất?",Tuyến,Hành khách,Nha Trang – Đà Lạt,p02_b00021,1,4,0,False,5,Nha Trang – Đà Lạt,p02_b00021,1,4,0,False,5,180,180.0,1,19,True
B-train-00634-q07,B-train-00634,argmax,"Trong bảng 1 ở trang 1, Tuyến nào có Đúng giờ lớn nhất?",Tuyến,Đúng giờ,Hà Nội – Hải Phòng,p01_b00116,1,15,0,False,4,Nha Trang – Đà Lạt,p01_b00107,1,14,0,False,3,"98,2%",98.2,11,18,False
B-train-00634-q09,B-train-00634,argmin,"Trong bảng 1 ở trang 1, Tuyến nào có Lũy kế nhỏ nhất?",Tuyến,Lũy kế,Hà Nội – Hải Phòng,p01_b00012,1,3,0,False,5,Hà Nội – Hải Phòng,p01_b00012,1,3,0,False,5,172,172.0,0,18,True
B-train-00635-q02,B-train-00635,argmax,"Trong bảng 1 ở trang 1, Khoa nào có Kỳ này lớn nhất?",Khoa,Kỳ này,Miền Bắc,p01_b00068,1,8,0,False,1,Miền Bắc,p01_b00068,1,8,0,False,1,9.746,9746.0,5,14,True
B-train-00635-q06,B-train-00635,argmax,"Trong bảng 2 ở trang 1, Dự án nào có Kế hoạch năm lớn nhất?",Dự án,Kế hoạch năm,Nhà máy nước,p01_b00321,2,16,0,False,3,Nhà máy nước,p01_b00321,2,16,0,False,3,9.772,9772.0,13,14,True
B-train-00635-q08,B-train-00635,argmin,"Trong bảng 2 ở trang 1, Dự án nào có Kế hoạch năm nhỏ nhất?",Dự án,Kế hoạch năm,Cầu Đông Thành,p01_b00174,2,3,0,False,2,Cầu Đông Thành,p01_b00174,2,3,0,False,2,592,592.0,0,14,True
B-train-00636-q01,B-train-00636,argmax,"Trong bảng 2 ở trang 1, Tuyến nào có Lũy kế lớn nhất?",Tuyến,Lũy kế,Nha Trang – Đà Lạt,p01_b00208,2,6,0,False,1,Đồng bằng sông Cửu Long,p01_b00250,2,10,0,True,1,9.332,9332.0,8,9,False
B-train-00636-q03,B-train-00636,argmin,"Trong bảng 2 ở trang 1, Tuyến nào có Kế hoạch năm nhỏ nhất?",Tuyến,Kế hoạch năm,TP.HCM – Cần Thơ,p01_b00239,2,9,0,False,1,TP.HCM – Cần Thơ,p01_b00239,2,9,0,False,1,250,250.0,6,9,True
B-train-00636-q04,B-train-00636,argmax,"Trong bảng 1 ở trang 1, Phòng ban nào có Tỷ trọng (%) lớn nhất?",Phòng ban,Tỷ trọng (%),Kế toán,p01_b00084,1,10,0,False,3,Kế toán,p01_b00084,1,10,0,False,3,"34,4%",34.4,7,14,True
B-train-00636-q05,B-train-00636,argmin,"Trong bảng 1 ở trang 1, Phòng ban nào có Lũy kế nhỏ nhất?",Phòng ban,Lũy kế,Kinh doanh,p01_b00073,1,9,0,False,2,Kế toán,p01_b00148,1,16,0,False,3,2.642,2642.0,13,14,False
B-train-00637-q05,B-train-00637,argmax,"Trong bảng 2 ở trang 1, Phòng ban nào có Kế hoạch năm lớn nhất?",Phòng ban,Kế hoạch năm,Kế toán,p01_b00170,2,10,0,True,1,Kế toán,p01_b00170,2,10,0,True,1,5.989,5989.0,7,9,True
B-train-00637-q06,B-train-00637,argmin,"Trong bảng 1 ở trang 1, Nhóm chế độ nào có Kế hoạch năm nhỏ nhất?",Nhóm chế độ,Kế hoạch năm,Hưu trí,p01_b00013,1,3,0,False,1,Hưu trí,p01_b00013,1,3,0,False,1,1.662,1662.0,0,10,True
B-train-00637-q10,B-train-00637,argmax,"Trong bảng 1 ở trang 1, Nhóm chế độ nào có Kỳ trước lớn nhất?",Nhóm chế độ,Kỳ trước,Hưu trí,p01_b00013,1,3,0,False,1,Hưu trí,p01_b00013,1,3,0,False,1,7.182,7182.0,0,10,True
B-train-00638-q01,B-train-00638,argmin,"Trong bảng 1 ở trang 1, Điểm đến nào có Công suất phòng nhỏ nhất?",Điểm đến,Công suất phòng,Nha Trang,p01_b00051,1,6,0,False,2,Nha Trang,p01_b00051,1,6,0,False,2,"48,4%",48.4,3,17,True
B-train-00638-q03,B-train-00638,argmax,"Trong bảng 1 ở trang 1, Điểm đến nào có Công suất phòng lớn nhất?",Điểm đến,Công suất phòng,Vịnh Hạ Long,p01_b00015,1,3,0,False,4,Vịnh Hạ Long,p01_b00015,1,3,0,False,4,"93,6%",93.6,0,17,True
B-train-00638-q08,B-train-00638,argmin,"Trong bảng 1 ở trang 2, Điểm đến nào có Doanh thu nhỏ nhất?",Điểm đến,Doanh thu,Đà Lạt,p02_b00194,1,18,0,False,4,Đà Lạt,p02_b00194,1,18,0,False,4,18.280,18280.0,15,17,True
B-train-00638-q09,B-train-00638,argmax,"Trong bảng 1 ở trang 1, Điểm đến nào có Doanh thu lớn nhất?",Điểm đến,Doanh thu,Vịnh Hạ Long,p01_b00015,1,3,0,False,4,Vịnh Hạ Long,p01_b00015,1,3,0,False,4,133.110,133110.0,0,17,True
B-train-00639-q02,B-train-00639,argmax,"Trong bảng 1 ở trang 1, Điểm đến nào có Khách quốc tế lớn nhất?",Điểm đến,Khách quốc tế,Đà Lạt,p01_b00037,1,5,0,False,2,Đà Lạt,p01_b00037,1,5,0,False,2,3.535,3535.0,2,9,True
B-train-00639-q03,B-train-00639,argmin,"Trong bảng 1 ở trang 1, Điểm đến nào có Tỷ trọng (%) nhỏ nhất?",Điểm đến,Tỷ trọng (%),Phố cổ Hội An,p01_b00080,1,9,0,False,1,Phố cổ Hội An,p01_b00080,1,9,0,False,1,"2,5%",2.5,6,9,True
B-train-00639-q07,B-train-00639,argmax,"Trong bảng 2 ở trang 1, Điểm bán nào có Số đơn lớn nhất?",Điểm bán,Số đơn,Hà Nội,p01_b00189,2,10,0,True,1,Hà Nội,p01_b00189,2,10,0,True,1,2475,2475.0,7,10,True
B-train-00640-q01,B-train-00640,argmax,"Trong bảng 2 ở trang 1, Nhóm chế độ nào có Kỳ trước lớn nhất?",Nhóm chế độ,Kỳ trước,Thất nghiệp,p01_b00115,2,4,0,False,1,Thất nghiệp,p01_b00115,2,4,0,False,1,8.262,8262.0,1,13,True
B-train-00640-q06,B-train-00640,argmin,"Trong bảng 1 ở trang 1, Dự án nào có Kỳ trước nhỏ nhất?",Dự án,Kỳ trước,Đường vành đai,p01_b00021,1,4,0,False,2,Đường vành đai,p01_b00021,1,4,0,False,2,1.126,1126.0,1,9,True
B-train-00640-q08,B-train-00640,argmin,"Trong bảng 1 ở trang 1, Dự án nào có Giá trị hợp đồng nhỏ nhất?",Dự án,Giá trị hợp đồng,Trường liên cấp,p01_b00075,1,10,0,False,1,Trường liên cấp,p01_b00075,1,10,0,False,1,3.760,3760.0,7,9,True
B-train-00640-q09,B-train-00640,argmax,"Trong bảng 1 ở trang 1, Dự án nào có Giải ngân lớn nhất?",Dự án,Giải ngân,Hải Phòng,p01_b00031,1,5,0,False,1,Hải Phòng,p01_b00031,1,5,0,False,1,27.698,27698.0,2,9,True
B-train-00641-q05,B-train-00641,argmin,"Trong bảng 1 ở trang 2, Kho/điểm nào có Chi phí nhỏ nhất?",Kho/điểm,Chi phí,Kho Bình Dương,p02_b00063,1,8,0,False,3,Kho Bình Dương,p02_b00063,1,8,0,False,3,2.133,2133.0,5,18,True
B-train-00641-q08,B-train-00641,argmin,"Trong bảng 1 ở trang 2, Kho/điểm nào có Tồn cuối nhỏ nhất?",Kho/điểm,Tồn cuối,Kho trung chuyển,p02_b00033,1,5,0,False,2,Kho trung chuyển,p02_b00033,1,5,0,False,2,63,63.0,2,18,True
B-train-00641-q09,B-train-00641,argmax,"Trong bảng 1 ở trang 2, Kho/điểm nào có Kỳ trước lớn nhất?",Kho/điểm,Kỳ trước,Kho trung chuyển,p02_b00033,1,5,0,False,2,Kho trung chuyển,p02_b00033,1,5,0,False,2,9.802,9802.0,2,18,True
B-train-00642-q01,B-train-00642,argmax,"Trong bảng 1 ở trang 2, Kho/điểm nào có Chi phí lớn nhất?",Kho/điểm,Chi phí,Kho trung chuyển,p02_b00052,1,7,0,False,4,Kho trung chuyển,p02_b00052,1,7,0,False,4,312.464,312464.0,4,20,True
B-train-00642-q05,B-train-00642,argmin,"Trong bảng 1 ở trang 2, Kho/điểm nào có Tỷ trọng (%) nhỏ nhất?",Kho/điểm,Tỷ trọng (%),Kho Hà Nội,p02_b00159,1,18,0,False,4,Kho Hà Nội,p02_b00159,1,18,0,False,4,"5,1%",5.1,15,20,True
B-train-00642-q08,B-train-00642,argmin,"Trong bảng 1 ở trang 2, Kho/điểm nào có Đúng hạn nhỏ nhất?",Kho/điểm,Đúng hạn,Kho trung chuyển,p02_b00099,1,12,0,False,4,Kho trung chuyển,p02_b00099,1,12,0,False,4,"80,2%",80.2,9,20,True
B-train-00642-q10,B-train-00642,argmax,"Trong bảng 1 ở trang 1, Kho/điểm nào có Tồn cuối lớn nhất?",Kho/điểm,Tồn cuối,Kho Cần Thơ,p01_b00043,1,6,0,False,4,Kho Cần Thơ,p01_b00043,1,6,0,False,4,943,943.0,3,20,True
B-train-00643-q03,B-train-00643,argmax,"Trong bảng 1 ở trang 1, Gói thầu nào có Giá trúng lớn nhất?",Gói thầu,Giá trúng,GT93,p01_b00109,1,14,0,False,1,GT93,p01_b00109,1,14,0,False,1,2.300,2300.0,11,17,True
B-train-00643-q07,B-train-00643,argmax,"Trong bảng 1 ở trang 2, Gói thầu nào có Tỷ trọng (%) lớn nhất?",Gói thầu,Tỷ trọng (%),GT99,p02_b00101,1,13,0,False,2,GT99,p02_b00101,1,13,0,False,2,"37,1%",37.1,10,18,True
B-train-00643-q08,B-train-00643,argmin,"Trong bảng 1 ở trang 2, Gói thầu nào có Tỷ trọng (%) nhỏ nhất?",Gói thầu,Tỷ trọng (%),GT29,p02_b00048,1,7,0,False,1,GT29,p02_b00048,1,7,0,False,1,"1,8%",1.8,4,18,True
B-train-00644-q03,B-train-00644,argmax,"Trong bảng 1 ở trang 1, Điểm bán nào có Lũy kế lớn nhất?",Điểm bán,Lũy kế,Siêu thị trung tâm,p01_b00079,1,10,0,False,1,Siêu thị trung tâm,p01_b00079,1,10,0,False,1,7.666,7666.0,7,10,True
B-train-00644-q05,B-train-00644,argmax,"Trong bảng 1 ở trang 1, Điểm bán nào có Kỳ trước lớn nhất?",Điểm bán,Kỳ trước,Điểm bán phía Bắc,p01_b00089,1,11,0,True,1,Điểm bán phía Bắc,p01_b00089,1,11,0,True,1,8.882,8882.0,8,10,True
B-train-00644-q08,B-train-00644,argmin,"Trong bảng 1 ở trang 1, Điểm bán nào có Giá trị bán nhỏ nhất?",Điểm bán,Giá trị bán,Cửa hàng 02,p01_b00023,1,4,0,False,2,Cửa hàng 02,p01_b00023,1,4,0,False,2,70.587,70587.0,1,10,True
B-train-00644-q09,B-train-00644,argmin,"Trong bảng 1 ở trang 1, Điểm bán nào có Lượt khách nhỏ nhất?",Điểm bán,Lượt khách,Khánh Hòa,p01_b00033,1,5,0,False,1,Khánh Hòa,p01_b00033,1,5,0,False,1,506,506.0,2,10,True
B-train-00645-q02,B-train-00645,argmin,"Trong bảng 2 ở trang 1, Kho/điểm nào có Đơn xử lý nhỏ nhất?",Kho/điểm,Đơn xử lý,Kho trung chuyển,p01_b00193,2,7,0,False,1,Kho Hà Nội,p01_b00203,2,8,0,False,2,465,465.0,5,10,False
B-train-00645-q04,B-train-00645,argmax,"Trong bảng 2 ở trang 1, Kho/điểm nào có Lũy kế lớn nhất?",Kho/điểm,Lũy kế,Đồng bằng sông Cửu Long,p01_b00233,2,11,0,False,1,Đồng bằng sông Cửu Long,p01_b00233,2,11,0,False,1,8.944,8944.0,8,10,True
B-train-00645-q05,B-train-00645,argmin,"Trong bảng 1 ở trang 1, Đơn vị nào có Tỷ lệ đạt nhỏ nhất?",Đơn vị,Tỷ lệ đạt,THPT Chu Văn An,p01_b00055,1,7,0,False,2,THPT Chu Văn An,p01_b00055,1,7,0,False,2,"69,2%",69.2,4,12,True
B-train-00645-q07,B-train-00645,argmax,"Trong bảng 2 ở trang 1, Kho/điểm nào có Kỳ trước lớn nhất?",Kho/điểm,Kỳ trước,Đồng bằng sông Cửu Long,p01_b00233,2,11,0,False,1,Đồng bằng sông Cửu Long,p01_b00233,2,11,0,False,1,8.859,8859.0,8,10,True
B-train-00646-q02,B-train-00646,argmin,"Trong bảng 1 ở trang 1, Gói thầu nào có Giá trúng nhỏ nhất?",Gói thầu,Giá trúng,GT70,p01_b00035,1,5,0,False,1,GT70,p01_b00035,1,5,0,False,1,100,100.0,2,11,True
B-train-00646-q04,B-train-00646,argmax,"Trong bảng 1 ở trang 1, Gói thầu nào có Giá trúng lớn nhất?",Gói thầu,Giá trúng,GT20,p01_b00025,1,4,0,False,1,GT20,p01_b00025,1,4,0,False,1,1.660,1660.0,1,11,True
B-train-00646-q06,B-train-00646,argmax,"Trong bảng 1 ở trang 1, Gói thầu nào có Giá dự toán lớn nhất?",Gói thầu,Giá dự toán,GT20,p01_b00025,1,4,0,False,1,GT20,p01_b00025,1,4,0,False,1,1.800,1800.0,1,11,True
B-train-00646-q09,B-train-00646,argmin,"Trong bảng 2 ở trang 1, Điểm quan trắc nào có Lũy kế nhỏ nhất?",Điểm quan trắc,Lũy kế,Hồ Xuân Hương,p01_b00158,2,5,0,True,1,Hồ Xuân Hương,p01_b00158,2,5,0,True,1,2.902,2902.0,2,9,True
B-train-00647-q02,B-train-00647,argmax,"Trong bảng 2 ở trang 1, Điểm quan trắc nào có Tỷ trọng (%) lớn nhất?",Điểm quan trắc,Tỷ trọng (%),Miền Nam,p01_b00108,2,3,0,False,1,Miền Nam,p01_b00108,2,3,0,False,1,"36,6%",36.6,1,9,True
B-train-00647-q03,B-train-00647,argmax,"Trong bảng 1 ở trang 1, Tuyến nào có Kỳ trước lớn nhất?",Tuyến,Kỳ trước,Hà Nội – Hải Phòng,p01_b00013,1,3,0,False,3,Hà Nội – Hải Phòng,p01_b00013,1,3,0,False,3,8.466,8466.0,0,9,True
B-train-00647-q05,B-train-00647,argmin,"Trong bảng 2 ở trang 1, Điểm quan trắc nào có Tỷ trọng (%) nhỏ nhất?",Điểm quan trắc,Tỷ trọng (%),KCN Long Thành,p01_b00140,2,6,0,False,2,KCN Long Thành,p01_b00140,2,6,0,False,2,"8,2%",8.2,3,9,True
B-train-00648-q02,B-train-00648,argmax,"Trong bảng 1 ở trang 2, Trạm nào có Lũy kế lớn nhất?",Trạm,Lũy kế,Trạm Cao Nguyên,p02_b00058,1,7,0,False,4,Trạm Cao Nguyên,p02_b00058,1,7,0,False,4,9.849,9849.0,4,20,True
B-train-00648-q03,B-train-00648,argmin,"Trong bảng 1 ở trang 2, Trạm nào có Tỷ trọng (%) nhỏ nhất?",Trạm,Tỷ trọng (%),Trạm 220kV Trung,p02_b00187,1,19,0,False,4,Trạm 220kV Trung,p02_b00187,1,19,0,False,4,"3,8%",3.8,16,20,True
B-train-00648-q05,B-train-00648,argmin,"Trong bảng 1 ở trang 1, Trạm nào có Tỷ trọng (%) nhỏ nhất?",Trạm,Tỷ trọng (%),Trạm Nam Sông,p01_b00199,1,20,0,False,4,Trạm Nam Sông,p01_b00199,1,20,0,False,4,"1,7%",1.7,17,20,True
B-train-00649-q06,B-train-00649,argmin,"Trong bảng 2 ở trang 1, Địa bàn nào có Lũy kế nhỏ nhất?",Địa bàn,Lũy kế,Cần Thơ,p01_b00237,2,15,0,False,2,Cần Thơ,p01_b00237,2,15,0,False,2,1.752,1752.0,12,14,True
B-train-00649-q07,B-train-00649,argmax,"Trong bảng 1 ở trang 1, Gói thầu nào có Kỳ trước lớn nhất?",Gói thầu,Kỳ trước,GT21,p01_b00102,1,14,0,False,1,GT21,p01_b00102,1,14,0,False,1,9.469,9469.0,11,12,True
B-train-00649-q10,B-train-00649,argmin,"Trong bảng 1 ở trang 1, Gói thầu nào có Kỳ trước nhỏ nhất?",Gói thầu,Kỳ trước,GT71,p01_b00029,1,5,0,False,1,GT71,p01_b00029,1,5,0,False,1,282,282.0,2,12,True
B-train-00650-q03,B-train-00650,argmax,"Trong bảng 1 ở trang 2, Khu vực nào có Kế hoạch năm lớn nhất?",Khu vực,Kế hoạch năm,Miền Trung,p02_b00134,1,13,0,False,5,Miền Trung,p02_b00134,1,13,0,False,5,9.727,9727.0,10,21,True
B-train-00650-q05,B-train-00650,argmin,"Trong bảng 1 ở trang 2, Khu vực nào có Lũy kế nhỏ nhất?",Khu vực,Lũy kế,Miền Nam,p02_b00146,1,14,0,False,4,Miền Nam,p02_b00146,1,14,0,False,4,579,579.0,11,21,True
B-train-00650-q06,B-train-00650,argmin,"Trong bảng 1 ở trang 1, Khu vực nào có Chênh lệch nhỏ nhất?",Khu vực,Chênh lệch,Miền Trung,p01_b00085,1,9,0,False,4,Miền Trung,p01_b00085,1,9,0,False,4,-590,-590.0,6,21,True
B-train-00650-q09,B-train-00650,argmax,"Trong bảng 1 ở trang 1, Khu vực nào có Lũy kế lớn nhất?",Khu vực,Lũy kế,Đồng bằng sông Cửu Long,p01_b00062,1,7,0,False,4,Đồng bằng sông Cửu Long,p01_b00062,1,7,0,False,4,8.405,8405.0,4,21,True
B-train-00651-q02,B-train-00651,argmax,"Trong bảng 1 ở trang 1, Khu vực nào có Kế hoạch năm lớn nhất?",Khu vực,Kế hoạch năm,Khu vực miền núi,p01_b00041,1,7,0,False,2,Đồng Nai,p01_b00068,1,10,0,False,1,6.929,6929.0,8,10,False
B-train-00651-q05,B-train-00651,argmax,"Trong bảng 2 ở trang 1, Nhóm chế độ nào có Kỳ này lớn nhất?",Nhóm chế độ,Kỳ này,Hưu trí,p01_b00143,2,8,0,False,1,Hưu trí,p01_b00143,2,8,0,False,1,7.704,7704.0,5,10,True
B-train-00651-q06,B-train-00651,argmin,"Trong bảng 1 ở trang 1, Khu vực nào có Kỳ trước nhỏ nhất?",Khu vực,Kỳ trước,Cụm BTS-02,p01_b00019,1,4,0,False,2,Cụm BTS-02,p01_b00019,1,4,0,False,2,113,113.0,1,10,True
B-train-00651-q09,B-train-00651,argmin,"Trong bảng 1 ở trang 1, Khu vực nào có Lưu lượng nhỏ nhất?",Khu vực,Lưu lượng,Cụm BTS-02,p01_b00059,1,9,0,False,2,Cụm BTS-02,p01_b00059,1,9,0,False,2,2.898,2898.0,6,10,True
B-train-00652-q07,B-train-00652,argmin,"Trong bảng 1 ở trang 1, Khu vực nào có Kỳ trước nhỏ nhất?",Khu vực,Kỳ trước,Khu vực miền núi,p01_b00063,1,7,0,False,3,Khu vực miền núi,p01_b00063,1,7,0,False,3,1.277,1277.0,4,16,True
B-train-00652-q09,B-train-00652,argmax,"Trong bảng 1 ở trang 2, Khu vực nào có Kỳ trước lớn nhất?",Khu vực,Kỳ trước,Khu vực miền núi,p02_b00170,1,16,0,False,3,Khu vực miền núi,p02_b00170,1,16,0,False,3,9.867,9867.0,13,17,True
